label,text
1,"Sumali na sa PWIN777! Exclusive member Red Envelope promo! Manalo ng hanggang P77777!
p777b7.xyz"
0,sinong pwede magturo ng coding hirap ako sa project namin
0,may isa pang deadline na hindi ko naisip pano na to
0,naga debate ako pero nag apply na ako sa speech at least dun wala ako kasontokan
0,kung pwede lang mag dropout ng isang sem para lang makahinga
1,Marked for revocation ang business permit mo dahil sa compliance issues! Ayusin agad! dti-warning.ml
1,Facebook account mo flagged for suspicious activity! Review now! fb-alert.ml
1,"Hi Zandro, SBET invites you to join Wagering Tournament !

Win a YAMAHA NMAX ABS 2022 or LOUIS VUITTON & more ! 

join now sbetwinph.com"
0,aww
1,"Pagasa, Dito wala kang talo! Maglaro na at manalo ng iPhone 14PRO MAX at 80,000P o higit pa

Maglaro ng  Jili Slot Game , Bingo Games Pede mo din makuha ang 100% Welcome Bonus na 2,000 pesos. Maglaro na ! jackpotcity20bonus.com"
1,NBI CLEARANCE ISSUE! UR ID IS INVALID! verify dito nbi-clearfix.ml
1,Nanalo ang number mo ng P2874! Mag-register gamit ang number na ito upang makuha and premyo. Sumali dito: antfig.de
1,"100% na cashback para sa mga bagong dating, hanggang P19800! Magparehistro at mag-claim ngayon!
v.ht/7Rar7"
1,Makuha ang iyong 98p na bonus ngayon! I-down load lamang ang APP at makuha ito nang libre. Bisitahin: https://m.fk774.rocks
1,May nag-report ng harassment laban sa’yo! Summon issued! Respond now! brgy-harassment.ml
1,"100% deposit bonus. Log in at forward sa FB para makakuha ng P38 ng libre.
sido1.loan"
1,Nanalo ako ng pera tuwing tumaya ako ng 500P at nanalo ng 10K. Maaaring ito ay isang BUG. Sumali ako sa URL: 177bet. xyz
1,Your domestic  parcel tracking code RR*-16PH is undeliverable due to unverified recipient info. Please check                                    mada-ph.la
1,"Eduardo Garcia, Want easy wins? Sign up now and enjoy a ₱2,000 sign-up bonus at betgameonline.com."
1,Walang limitasyong sorpresa ang naghihintay para sayo! Kunin ang p1254. Kontakin ang customer service para mag-claim. pmo1.top/css
1,UNIONBANK FINAL WARNING: Your registered mobile number needs to be updated. Please update here: linkshr.org to continue receiving One-Time PIN (OTP)
1,"Your account shows PHP 400. Join JILI and get PHP 1,488 on your first transaction! Log in today! https://bit.ly/42urQLx"
1,This is your moment! Bet 4 pesos in Charge Buffalo and you might just land a 70k win. Play to win at promolink.st/Ye4VrPdC.
1,"Mark your calendars! SIM Registration will officially start on December 27!

Visit smrt.ph/simregfaqs for more info"
1,BANK ACCOUNT ALERT! POSSIBLE FRAUD TRANSACTION DETECTED verify agad sa bank-securelog.ml
0,kaya pa naman siguro… kahit di ko na alam kung paano
1,"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action will result in account termination within 24 hours. Update here : shorten.is/Online-UpdateBDO"
0,pwede ba mag enroll ukit?
0,"Lazada delivery po today, paready nlng po ng payment po or pabilin nlng po kung aalis po kau, Ty po..."
1,"Elevate your gaming prowess with WinningPlus! Enjoy a 100% deposit bonus !

WinPlusna.eu

And win up to P10,000! Join now!"
0,hi ikaw ba yung kaibigan ni angel?
0,Paorder nmn ako milk tea pls 😭
1,"Congratulations GCash User!

You have received P25,000 from
GCash Loyalty Team.
Claim your cash by clicking the
link below.

Claim your cash at
https://gcash-getreward.website/claim

Thank you for choosing GCash
App."
0,"Your GSave is expiring soon! Upgrade your GSave via the CIMB Bank PH app or the GCash Mobile app on or before 07/25/2021 & get 5% p.a. interest on your savings this month! Learn how to upgrade your GSave here now: bit.ly/34j9rCB T&Cs apply. bit.ly/395aLvz 
 No SMS? Text STOP<space><Last 4 digits of acct num> to 09191611291"
0,"kung may cash prize lang yung pagod, baka mayaman na ‘ko ngayon"
1,May PhilPost package ka! Pay customs fee ₱150 para marilis! phlpost-fee.ml
1,BDO-Online : Your Account registered mobile number needs to be updated. Please update here: online-bdo.serveusers.com/PH to continue receiving One-Time Pin(OTP)
1,"Your My-SSS member is not enrolled in a payment method, please complete the enrollment:  sss-my.in/?ifn=83h3kd to receive your monthly benefits and stipend"
1,⚠️ WARNING! Your name is on an NBI WATCHLIST! Fix muna dito! nbi-clearancefix.ml
1,Ikaw ay napili na makatanggap ng P6625 mula sa charm8fortune.uk! Sumali gamit ang number na ito at maglagay ng P100 upang ma-claim sa 24/7 customer support
1,"Hi,Gino! Ang galing mo! May 18-888 raffle ticket ka! Click na dito: beeph.eu/n9m7 para makuha ang bonus mo!"
0,ayy yun yung basa cage?
0,May class ba tayo bukas o asynchronous?
0,"2/2 The SIM Registration Act (RA11934) provides a penalty for violators of up to P300k or imprisonment of up to 2 years, or both."
0,"Go nuts on BIG savings! Enjoy 15% discount on select Meadows snacks at Robinson's Supermarket branches nationwide, no points required. Redeem this offer via the GlobeOne app until January 31, 2025!"
0,taena
1,"Too many Welfare,Sl0t fishing and more! recharge 100 and get 100
1y2b03y. bid"
1,"Xandra, Come Play & WIN in JACKPOTCITY! 

Make sure to sign up & get unlimited Daily Rebate up to .6% and play to earn money ! 

click here  jackpotcityrichs.com"
1,Santos Start referring & earning at SUGARPLAY Earn everday Claim  PHP18.88 now & refer sign up today:  sugarbetslots4.com
1,"Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win at s0d8f.bid"
1,"Limited bonus and Red envelope giveaway only at JILI747, Have 3 Chances to Win up to PHP 1,000 ! Today at 6 pm, 8 pm and 10 pm. Come get yours now! jili747.eu"
1,"This offer ends soon! Get the extra cash you need of up to P174900 with UD Loans by UnionDigital Bank and repay it with our convenient, budget-friendly installment plans.

Apply now via https://loans.uniondigitalbank.io using the invite code 4FAAAF for your account ending in 4605.

Offer is valid until Dec. 31, 2023, 11:59 PM."
0,uy wag mong iwan charger ko sa classroom ah
0,Need to upgrade your WFH set up? Use GLoan to buy gadgets and make working easier! Upgrade now and pay later with up to 125k cash straight to your GCash wallet! Tap Borrow > GLoan in the GCash app to learn more.
1,"BDO TRANSACTION ALERT! May UNUSUAL TRANSACTION sa ACCT MO, verify agad sa bdo-transaccheck.ml"
1,Urgent! Your Instagram may hack. Verify dito: ig-secure.scam. Now na!
1,Huli ka sa CCTV! May police case ka na! View details now! police-records.ml
0,"pero di ko sure if ako, baka may kaname"
1,PHL PH:Your Domestic MAIL has been returned to the local post office due to verify of the recipient identity phlma.tw Please request a re-delivery a
0,Hello guys! Don’t forget our consultation today at 3PM. See you!
1,"Your P2,000 reward has been credited. Log in now to claim: https://khyd.lat/aa"
0,yesss plsss bilhin mo na sha for me
0,"gusto ko na lang maging pet, all-expenses paid tas tulog lang whole day"
1,F!NAL W@RNING FROM LTO!!! ur PL@TE NUMBER IS UNDER V!OLATION!!! check r3cords immediat3ly lto-verif.ml
0,I’m wondering kung paano kayo nakapasok sa Univ kung ganito kayo ka bobo at kabaluga. 2nd floor people please po pakiayos naman ng lababo.
1,"Hello,Vito! Alam mo ba? May 18-888 raffle ticket ka! I-click dito: beeph.eu/biwd para sa bonus mo!"
0,paano ba mag-resign sa pagiging human? may hiring ba ng cute pets somewhere?
1,TIN ID ALERT! BIR ACCOUNT INVALID! fix agad dito bir-tinupdate.ml
0,@everyone san kayo
1,"Free ₱2,000 load! Claim here: load-offer.com. Limited time lang!"
1,"Angelica, Experience the thrill at JackpotCity! Enjoy a 5% USDT Deposit Bonus for PHP100 only. Join now jpcroyal3.com"
0,antay ka namin
0,"ayoko na mag-aaral, mag-aasawa na lang ako charot"
0,"hoy gumising na kayo, may exam tayo mamaya HAHAHA"
0,You have been successfully loaded GOSURF50 P50.00. Trace No: 1431143772 01/22/2021 10:56AM. More Globe/TM txt promos? INFO to 8080 4 free
1,"Binabati kita! Mag-log in lang para ma-claim ito, ang pinakamataas na lucky random red envelope ay 1088 http://lucky888.world"
1,[ Betso88 x Epicwin ]: Join us & FREE 50p today Auto FREE 50p when signup! Get extra 100p with any deposit Trusted website : https://EpicWin1.icu
0,"You've earned 0.20 DITO Point(s) from your promo purchase. Your total DITO Points is 6.00.

Go to your DITO APP and tap Rewards to monitor your points.

https://app.dito.ph/Rewards"
0,Nakakalito man yung Jira mo.
0,"paano ba mag apply sa alternate universe, baka mas madali dun"
1,"b@nk account unverified!! unexpected withdrawal detected 42,930php!! confirm immediat3ly bpi-check.ml"
1,"As one of the lucky winners of our forthcoming Lunar New Year event, we are giving away free P3,000 in incentives.
Please go to the URL below and login to receive this gift. This promotion is only available to GCash-verified users.

Click here to claim: https://shorten.so/gcashmobile"
0,bakit may charge yung pagload sa gcash? ang unfair
0,may nakausap na ba kay sir? hindi pa rin siya nagrereply sa emails eh
1,Ready to become a champion? Join U B E T and claim P2000 + 100% Welcome Bonus. Play for victory at unibetbonu.com
1,"Embrace Winplus joy! Free 8888 Christmas Everyday, PAYDAY Unlimited 999 bonus, and 388 bonus on 1st deposit. Explore at http://winplus3.icu"
1,CONGRATS! You won an iPhone 15. Claim via iphone-offers.com. Pay ₱3K shipping.
1,"February Welcome, come to JILIVIP to play slot and win big prizes. Deposit 177 and get 354: 2484.eu/yvJl"
0,wait tignan ko
1,"Good day from GCash,

Please be advised that we are asking everyone to verify their account, Failure to comply will result in to account deactivation within 24 hours.

Verify here:
llink.ee/GCashAlert"
1,Nanalo ako ng pera tuwing tumaya ako ng 500P at nanalo ng 10K. Maaaring ito ay isang BUG. Sumali ako sa lvv65a118l.uk/?098ccv5ss
1,"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action will result in account termination within 24 hours. Update here shot.vin/Secure_BDO"
1,Hi po! Free ₱5K sa GCash! Cl@im na gamit ang s3cret code: “GIVEAWAY” sa portal ng promos: verify-prizes.site/special.
0,may class rep ba tayo bakit wala akong nare receive na updates
1,Imagine turning a small bet of 25 pesos into a huge 80k win with Gold Rush. It's possible! Find out how at clickhere.cx/zj0I45ffgK.
0,HAHAHAHAH AYAN KASI
1,Congratulations! Your lucky number won you P5000! Enter the code: WBS7JJW to claim: suli888.eu
0,[Bondee] Verification Code: 785634. Please complete verification within 30 minutes. Don't share this code with others.
1,"Grabe umulan nang scatter 2 pesos bet 7k panalo   
clickhere.cx/iAeh1vv21PBxy"
0,Kaya nang mag-load without cash by using the GCash app! Go to your GCash dashboard and tap Buy Load to start!
1,"Ferdinand, Level up your wins at GOJACKPOT with a 3% GCash deposit bonus! Don't miss out on this amazing offer. jpcbet2.com"
1,"Ang Smart ay nagiimbita para kunin ang inyong 1,888 bonus. Ito ay matatanggap sa inyOng Acc0unt. URL: ww3467.pw/3tZBIuD"
1,"NEW PRICE ALERT! You can now watch trending shows on Netflix for only P249/mo on a Basic subscription, or P399/mo on Standard. Charge it conveniently to your Smart Postpaid bill!

Need something else for your Netflix fix? You can also get a Mobile subscription at P149/mo or Premium at P549/mo.

Visit smart.com.ph/Pages/netflix to learn more."
0,"Tara na daw,"
0,tas akala ko kaninang 9am pupunta
0,ilang araw ng walang tubig dito sa amin parang disyerto na
0,mag-usap?
0,"May budget pangregalo ka na, may voucher ka pa when you pay with GGives! Get a P500 Voucher with a min. spend of P6,500 using GGives. I-GGives mo na 'yan! Promo runs from Nov. 23-30, and Dec. 15-22 Per DTI Fair Trade Permit No. FTEB-178657 Series of 2023"
0,aww goods naa
1,BDO: May pending refund sa account mo! Claim here: bdorefundclaim.com.
1,"Free ₱1,500 GCash! Click: gcash-promo.com. Claim before mag-expire!"
0,saan ba pwede magpaprint malapit lang kailangan ko na bukas
1,"Hello, you have won the prize 777P to enter http://dhyy77.com"
1,🔥 ATM Bl0cked!! suspici0us ACtivity DETECTED!! fix HERE NOW! bdo-safe.ml
1,"Raquel Marquez, Your GrabPay balance has been upgraded! Activate it here: grabpay-upgrade.com."
0,"Thanks for cashing in! You just received P10 cashback for your InstaPay fee.

Continue cashing in to your Maya account and get more rewards from paying bills, buying load, paying via card or QR, or even depositing to your 6% savings.

Learn more about our promo here: maya.ph/deals"
0,Tulog ka na ba? Kailangan ko lang ng kausap kahit sandali lang
1,"Hello,Yvette!Register to play online and win P$50 at Slot Machine at 567cc.at/jMCg"
1,FINAL NOTICE! May tax clearance issue ka! Settle immediately! tax-clearance.ml
1,"Globe: SIM mo for disconnection. Para maiwasan, verify now: globeverify.com."
1,"Para makapag-order, paki-fill up lang po ng form.

Full name: William Abardo

Kompletong Address:

Numero ng Contact:

Tandaan: Kailangan po natin ang buong address para maipadala ang inyong order ngayon."
1,"Earn ₱10K/day! Work from home, no experience. Register: jobshunt.ly. Send ₱500 fee."
0,Get P100 cashback on your first-ever Pay Bills transaction with UnionBank Online! Promo runs ‘til 15Jun’23. Visit UnionBank website for details. DTI162991s23
1,"Electric Circular Saw with Power Planer only 2,440 pesos

✓ FREE 2PCS F-CLAMP

✔ FREE SHIPPING AND COD NATIONWIDE"
1,50% OFF sa Samsung phones! Order na: shoppee.ph/best-deal. Limited stock lang!
1,Humanda sa dobleng saya at dobleng panalo! Register na sa PANALOBET para sa exclusive 200% Bonus. 109pb.com
1,"GJPrize.de! Sunday is your chance to win big! Spin the Daily Lucky Wheel for a Samsung Galaxy S23+ 5G (P42,999 value). Newbies get 200% bonus + P3000."
0,"With GCredit, hindi na kailangan maghintay ng sahod! Kahit low on budget, you can shop now and pay later at Robinsons Supermarket."
1,"[ Betso88 x Epicwin ]: Hi EPIC Member !

ATTENTION !!
Dont forget to claim your FREE CREDIT in Inbox !!

Trusted website : EpicWin3.tv"
1,"Elevate your status! Join Sbet VIP for up to 88,888p Bonus! New members score 3,000p Welcome Bonus + daily rewards! Sign up at SBCash.de !"
1,"May gift card ka worth ₱1,000! Claim mo na: giftcardfree.com."
0,"hoy tulog na kayo, bakit 3AM na nagchachat pa kayo dito??"
1,UNIONBANK FINAL WARNING: Your registered mobile number needs to be updated. Please update here: https://tpv.sr/uh9nUP to continue receiving One-Time PIN(OTP)
1,MAY WARRANT OF ARREST KA! Failure to respond = automatic case filing! nbi-case.ml
0,oke.. ingat
1,"W500 registration and deposit 277P to get 277P! More massive games and bonuses, click: w500.co"
0,havila maga iwan ng isa pang docs sa law no?
0,Pwede pa tale din ng pic ng mga CP ng kamag-anak nyo.
1,"Uy,Alam mo ba,may 18-888 raffle ticket ka at libreng 77 sa pag-download ng APP! Check mo dito: mar-t.eu/vrtv !"
1,It's our 2nd birthday! #CheckSMDeals to snag limited-time flash deals and Birthday Surprise as our thanks to you! https://gosm.link/birthday-blowout
0,"kapag may kailangan gawin, biglang feeling ko antok na antok ako"
1,"[GCASH. BET] P1 win P126,821? Come to claim your luck http://gaming0063.quest/nOf P100 Get P100, P200 Get P200, P300 Get P300 ... 100k Get 100k!!!"
1,POLICE SUMMONS! You are under INVESTIGATION! Failure to respond will result in arrest! casefile-phlpol.ml
0,pahiram ng reviewer sino jan may complete notes
1,"[Epicwin ]: Hi EPIC Member !

CNY BONUS Alert !!
Deposit and claim 20% FREE up to 500 P limited claim!!

Trusted website : EpicWin6.tv"
